
2024/05/24 (17:00:05) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/05/24 (17:00:05) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/05/25 (16:13:50) | ===> btop++ v.1.3.2
2024/05/25 (16:13:50) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/05/25 (16:13:50) | WARNING: ROCm SMI: Failed to get PCIe throughput

2024/05/26 (08:46:56) | ===> btop++ v.1.3.2
2024/05/26 (08:46:56) | WARNING: ROCm SMI: Failed to get maximum GPU temperature, defaulting to 110°C
2024/05/26 (08:46:56) | WARNING: ROCm SMI: Failed to get PCIe throughput
